pos,scaled_pos,time,intensity
-4667.0,-0.009987379999999999,-30620187.0,0.223
-4587.0,-0.009816179999999999,-30095307.0,0.226
-4505.0,-0.009640699999999999,-29557305.0,0.238
-4422.0,-0.009463079999999999,-29012742.0,0.251
-4346.0,-0.00930044,-28514106.0,0.254
-4264.0,-0.00912496,-27976104.0,0.256
-4184.0,-0.00895376,-27451224.0,0.259
-4118.0,-0.008812519999999999,-27018198.0,0.261
-4023.0,-0.008609219999999999,-26394903.0,0.27
-3942.0,-0.00843588,-25863462.0,0.276
-3862.0,-0.00826468,-25338582.0,0.283
-3782.0,-0.00809348,-24813702.0,0.287
-3719.0,-0.00795866,-24400359.0,0.292
-3622.0,-0.00775108,-23763942.0,0.301
-3542.0,-0.00757988,-23239062.0,0.309
-3462.0,-0.007408679999999999,-22714182.0,0.316
-3382.0,-0.007237479999999999,-22189302.0,0.32
-3305.0,-0.0070726999999999995,-21684105.0,0.326
-3222.0,-0.00689508,-21139542.0,0.327
-3144.0,-0.0067281599999999995,-20627784.0,0.327
-3068.0,-0.006565519999999999,-20129148.0,0.329
-2982.0,-0.006381479999999999,-19564902.0,0.343
-2902.0,-0.0062102799999999994,-19040022.0,0.352
-2822.0,-0.00603908,-18515142.0,0.359
-2741.0,-0.0058657399999999995,-17983701.0,0.365
-2664.0,-0.00570096,-17478504.0,0.371
-2588.0,-0.005538319999999999,-16979868.0,0.373
-2502.0,-0.0053542799999999995,-16415622.0,0.387
-2422.0,-0.00518308,-15890742.0,0.403
-2359.0,-0.00504826,-15477399.0,0.408
-2266.0,-0.0048492399999999995,-14867226.0,0.417
-2186.0,-0.00467804,-14342346.0,0.429
-2106.0,-0.00450684,-13817466.0,0.434
-2022.0,-0.00432708,-13266342.0,0.442
-1952.0,-0.004177279999999999,-12807072.0,0.445
-1862.0,-0.00398468,-12216582.0,0.449
-1779.0,-0.0038070599999999997,-11672019.0,0.461
-1711.0,-0.0036615399999999996,-11225871.0,0.467
-1622.0,-0.0034710799999999997,-10641942.0,0.472
-1543.0,-0.0033020199999999997,-10123623.0,0.479
-1465.0,-0.0031350999999999996,-9611865.0,0.482
-1386.0,-0.0029660399999999996,-9093546.0,0.483
-1302.0,-0.00278628,-8542422.0,0.488
-1222.0,-0.0026150799999999997,-8017542.0,0.498
-1151.0,-0.00246314,-7551711.0,0.503
-1066.0,-0.00228124,-6994026.0,0.508
-982.0,-0.0021014799999999998,-6442902.0,0.509
-899.0,-0.00192386,-5898339.0,0.511
-824.0,-0.0017633599999999998,-5406264.0,0.514
-751.0,-0.00160714,-4927311.0,0.515
-662.0,-0.0014166799999999998,-4343382.0,0.517
-579.0,-0.00123906,-3798819.0,0.518
-502.0,-0.00107428,-3293622.0,0.518
-422.0,-0.0009030799999999999,-2768742.0,0.518
-346.0,-0.00074044,-2270106.0,0.518
-264.0,-0.00056496,-1732104.0,0.523
-182.0,-0.00038948,-1194102.0,0.53
-106.0,-0.00022684,-695466.0,0.534
-23.0,-4.921999999999999e-05,-150903.0,0.537
52.0,0.00011127999999999999,341172.0,0.538
134.0,0.00028676,879174.0,0.54
214.0,0.00045796,1404054.0,0.546
298.0,0.0006377199999999999,1955178.0,0.547
378.0,0.00080892,2480058.0,0.548
447.0,0.00095658,2932767.0,0.549
538.0,0.00115132,3529818.0,0.548
601.0,0.0012861399999999999,3943161.0,0.549
698.0,0.0014937199999999998,4579578.0,0.547
774.0,0.00165636,5078214.0,0.548
858.0,0.00183612,5629338.0,0.548
936.0,0.0020030399999999998,6141096.0,0.548
1015.0,0.0021720999999999997,6659415.0,0.549
1098.0,0.00234972,7203978.0,0.549
1178.0,0.00252092,7728858.0,0.549
1249.0,0.00267286,8194689.0,0.549
1333.0,0.0028526199999999997,8745813.0,0.546
1415.0,0.0030280999999999997,9283815.0,0.544
1498.0,0.0032057199999999996,9828378.0,0.543
1578.0,0.00337692,10353258.0,0.543
1645.0,0.0035202999999999996,10792845.0,0.542
1728.0,0.0036979199999999995,11337408.0,0.539
1810.0,0.0038733999999999995,11875410.0,0.535
1891.0,0.00404674,12406851.0,0.53
1971.0,0.00421794,12931731.0,0.528
2051.0,0.00438914,13456611.0,0.524
2122.0,0.004541079999999999,13922442.0,0.52
2211.0,0.004731539999999999,14506371.0,0.517
2288.0,0.00489632,15011568.0,0.508
2371.0,0.00507394,15556131.0,0.506
2451.0,0.00524514,16081011.0,0.501
2534.0,0.0054227599999999996,16625574.0,0.493
2615.0,0.0055961,17157015.0,0.485
2698.0,0.0057737199999999995,17701578.0,0.483
2773.0,0.00593422,18193653.0,0.481
2856.0,0.0061118399999999995,18738216.0,0.478
2941.0,0.00629374,19295901.0,0.477
3013.0,0.00644782,19768293.0,0.475
3089.0,0.006610459999999999,20266929.0,0.475
3178.0,0.006800919999999999,20850858.0,0.467
3258.0,0.006972119999999999,21375738.0,0.45
3337.0,0.00714118,21894057.0,0.444
3412.0,0.00730168,22386132.0,0.438
3498.0,0.0074857199999999995,22950378.0,0.43
3572.0,0.007644079999999999,23435892.0,0.419
3646.0,0.007802439999999999,23921406.0,0.413
3739.0,0.00800146,24531579.0,0.406
3817.0,0.00816838,25043337.0,0.393
3890.0,0.0083246,25522290.0,0.388
3973.0,0.00850222,26066853.0,0.382
4058.0,0.00868412,26624538.0,0.374
4126.0,0.00882964,27070686.0,0.361
4212.0,0.00901368,27634932.0,0.356
4294.0,0.00918916,28172934.0,0.349
4360.0,0.009330399999999999,28605960.0,0.344
4453.0,0.009529419999999999,29216133.0,0.336
4533.0,0.00970062,29741013.0,0.32
4604.0,0.00985256,30206844.0,0.316
4694.0,0.01004516,30797334.0,0.31
4776.0,0.01022064,31335336.0,0.302
4853.0,0.01038542,31840533.0,0.292
4928.0,0.010545919999999999,32332608.0,0.287
5018.0,0.01073852,32923098.0,0.281
5096.0,0.010905439999999999,33434856.0,0.277
5174.0,0.01107236,33946614.0,0.272
5253.0,0.011241419999999998,34464933.0,0.264
5330.0,0.011406199999999998,34970130.0,0.253
5418.0,0.011594519999999999,35547498.0,0.245
5498.0,0.011765719999999999,36072378.0,0.235
5567.0,0.01191338,36525087.0,0.23
5661.0,0.012114539999999998,37141821.0,0.226
5735.0,0.0122729,37627335.0,0.215
5809.0,0.01243126,38112849.0,0.212
5898.0,0.01262172,38696778.0,0.206
5979.0,0.012795059999999999,39228219.0,0.197
6053.0,0.012953419999999998,39713733.0,0.193
6137.0,0.01313318,40264857.0,0.189
6214.0,0.01329796,40770054.0,0.18
6292.0,0.013464879999999999,41281812.0,0.174
6373.0,0.01363822,41813253.0,0.171
6449.0,0.013800859999999998,42311889.0,0.161
6524.0,0.013961359999999999,42803964.0,0.158
6618.0,0.01416252,43420698.0,0.155
6694.0,0.014325159999999998,43919334.0,0.148
6771.0,0.01448994,44424531.0,0.142
6856.0,0.014671839999999998,44982216.0,0.14
6931.0,0.01483234,45474291.0,0.133
7013.0,0.015007819999999998,46012293.0,0.132
7091.0,0.015174739999999999,46524051.0,0.129
7178.0,0.015360919999999998,47094858.0,0.126
7253.0,0.01552142,47586933.0,0.118
7338.0,0.01570332,48144618.0,0.116
7418.0,0.01587452,48669498.0,0.114
7489.0,0.01602646,49135329.0,0.112
7579.0,0.01621906,49725819.0,0.108
7657.0,0.016385979999999998,50237577.0,0.102
7724.0,0.01652936,50677164.0,0.1
7815.0,0.0167241,51274215.0,0.0969
7896.0,0.01689744,51805656.0,0.0921
7964.0,0.01704296,52251804.0,0.0901
8052.0,0.017231279999999998,52829172.0,0.087
8125.0,0.0173875,53308125.0,0.0837
8218.0,0.017586519999999998,53918298.0,0.0819
8300.0,0.017762,54456300.0,0.0804
8372.0,0.017916079999999997,54928692.0,0.078
8461.0,0.018106539999999997,55512621.0,0.0775
8536.0,0.01826704,56004696.0,0.0764
8611.0,0.01842754,56496771.0,0.0763
8698.0,0.01861372,57067578.0,0.0723
8774.0,0.01877636,57566214.0,0.0697
8854.0,0.01894756,58091094.0,0.0674
8938.0,0.01912732,58642218.0,0.0673
9011.0,0.01928354,59121171.0,0.065
9099.0,0.019471859999999997,59698539.0,0.0636
9177.0,0.019638779999999998,60210297.0,0.0632
9256.0,0.01980784,60728616.0,0.0619
9322.0,0.019949079999999998,61161642.0,0.0616
9418.0,0.02015452,61791498.0,0.0605
9494.0,0.020317159999999997,62290134.0,0.0591
9578.0,0.02049692,62841258.0,0.0563
9658.0,0.020668119999999998,63366138.0,0.056
9738.0,0.020839319999999998,63891018.0,0.0553
9808.0,0.02098912,64350288.0,0.0549
9892.0,0.021168879999999998,64901412.0,0.0555
9982.0,0.02136148,65491902.0,0.0535
10050.0,0.021507,65938050.0,0.053
10138.0,0.021695319999999997,66515418.0,0.0524
10218.0,0.021866519999999997,67040298.0,0.0517
10301.0,0.022044139999999997,67584861.0,0.0512
10368.0,0.02218752,68024448.0,0.0509
10452.0,0.02236728,68575572.0,0.0508
10538.0,0.02255132,69139818.0,0.0497
10615.0,0.0227161,69645015.0,0.0493
10698.0,0.02289372,70189578.0,0.0488
10780.0,0.023069199999999998,70727580.0,0.0476
10854.0,0.023227559999999998,71213094.0,0.0472
10928.0,0.023385919999999998,71698608.0,0.0471
11018.0,0.02357852,72289098.0,0.0471
11098.0,0.02374972,72813978.0,0.0469
11170.0,0.0239038,73286370.0,0.0462
11259.0,0.02409426,73870299.0,0.0473
11330.0,0.0242462,74336130.0,0.0466
11405.0,0.024406699999999996,74828205.0,0.0465
11496.0,0.02460144,75425256.0,0.0463
11572.0,0.024764079999999997,75923892.0,0.0464
11646.0,0.024922439999999997,76409406.0,0.0462
11737.0,0.02511718,77006457.0,0.0461
11818.0,0.025290519999999997,77537898.0,0.0456
11898.0,0.025461719999999997,78062778.0,0.0454
11978.0,0.025632919999999997,78587658.0,0.0455
12055.0,0.0257977,79092855.0,0.0452
12138.0,0.02597532,79637418.0,0.045
12209.0,0.02612726,80103249.0,0.0447
12298.0,0.02631772,80687178.0,0.0454
12365.0,0.026461099999999998,81126765.0,0.0451
12458.0,0.02666012,81736938.0,0.0462
12535.0,0.0268249,82242135.0,0.0463
12615.0,0.0269961,82767015.0,0.0463
12686.0,0.02714804,83232846.0,0.0465
12778.0,0.027344919999999998,83836458.0,0.045
12858.0,0.027516119999999998,84361338.0,0.0451
12937.0,0.027685179999999997,84879657.0,0.0448
13017.0,0.027856379999999997,85404537.0,0.045
13087.0,0.02800618,85863807.0,0.0447
13175.0,0.028194499999999997,86441175.0,0.0448
13258.0,0.028372119999999997,86985738.0,0.0445
13338.0,0.028543319999999997,87510618.0,0.0443
13418.0,0.028714519999999997,88035498.0,0.0444
13498.0,0.028885719999999997,88560378.0,0.0445
13575.0,0.029050499999999996,89065575.0,0.0445
13655.0,0.029221699999999996,89590455.0,0.0445
13730.0,0.029382199999999997,90082530.0,0.0449
13813.0,0.029559819999999997,90627093.0,0.0454
13891.0,0.029726739999999998,91138851.0,0.0456
13981.0,0.02991934,91729341.0,0.0451
14058.0,0.03008412,92234538.0,0.0446
14126.0,0.03022964,92680686.0,0.0443
14213.0,0.030415819999999996,93251493.0,0.0455
14287.0,0.03057418,93737007.0,0.0451
14363.0,0.030736819999999998,94235643.0,0.0454
14457.0,0.030937979999999997,94852377.0,0.0446
14536.0,0.03110704,95370696.0,0.0454
14607.0,0.03125898,95836527.0,0.0453
14698.0,0.03145372,96433578.0,0.0451
14771.0,0.031609939999999996,96912531.0,0.0451
14847.0,0.031772579999999995,97411167.0,0.0451
14937.0,0.031965179999999996,98001657.0,0.0445
15018.0,0.03213852,98533098.0,0.0454
15096.0,0.03230544,99044856.0,0.0449
15178.0,0.032480919999999996,99582858.0,0.0453
15257.0,0.032649979999999995,100101177.0,0.0453
15341.0,0.032829739999999996,100652301.0,0.0453
15405.0,0.032966699999999995,101072205.0,0.0452
15498.0,0.033165719999999996,101682378.0,0.0446
15581.0,0.03334334,102226941.0,0.0445
15659.0,0.03351026,102738699.0,0.0448
15737.0,0.033677179999999994,103250457.0,0.0449
15816.0,0.03384624,103768776.0,0.0449
15894.0,0.03401316,104280534.0,0.045
15974.0,0.03418436,104805414.0,0.045
16054.0,0.03435556,105330294.0,0.045
16129.0,0.034516059999999994,105822369.0,0.045
16219.0,0.034708659999999995,106412859.0,0.0453
16296.0,0.03487344,106918056.0,0.0452
16378.0,0.03504892,107456058.0,0.0455
16459.0,0.03522226,107987499.0,0.0456
16540.0,0.0353956,108518940.0,0.0456
16618.0,0.03556252,109030698.0,0.0456
16697.0,0.03573158,109549017.0,0.0456
16778.0,0.03590492,110080458.0,0.0456
16855.0,0.036069699999999996,110585655.0,0.0456
16935.0,0.0362409,111110535.0,0.0456
17009.0,0.036399259999999996,111596049.0,0.0456
17097.0,0.036587579999999995,112173417.0,0.0447
17178.0,0.036760919999999996,112704858.0,0.0445
17256.0,0.036927839999999997,113216616.0,0.0445
17326.0,0.037077639999999995,113675886.0,0.0443
17421.0,0.03728094,114299181.0,0.0447
17491.0,0.03743074,114758451.0,0.0446
17578.0,0.03761692,115329258.0,0.0446
17659.0,0.03779026,115860699.0,0.0446
17738.0,0.03795932,116379018.0,0.0447
17820.0,0.038134799999999996,116917020.0,0.0443
17898.0,0.03830172,117428778.0,0.0443
17977.0,0.038470779999999996,117947097.0,0.0443
18057.0,0.03864198,118471977.0,0.0443
18137.0,0.038813179999999996,118996857.0,0.0443
18213.0,0.038975819999999994,119495493.0,0.0443
18293.0,0.03914702,120020373.0,0.0443
18373.0,0.039318219999999994,120545253.0,0.0443
18460.0,0.039504399999999995,121116060.0,0.045
18534.0,0.03966276,121601574.0,0.0453
18612.0,0.03982968,122113332.0,0.0452
18698.0,0.040013719999999996,122677578.0,0.0445
18778.0,0.04018492,123202458.0,0.0451
18859.0,0.04035826,123733899.0,0.0453
18937.0,0.040525179999999994,124245657.0,0.0453
19017.0,0.04069638,124770537.0,0.0452
19094.0,0.040861159999999994,125275734.0,0.0452
19174.0,0.04103236,125800614.0,0.0453
19253.0,0.041201419999999996,126318933.0,0.0453
19327.0,0.04135978,126804447.0,0.0453
19416.0,0.041550239999999995,127388376.0,0.0445
19499.0,0.04172786,127932939.0,0.0449
19569.0,0.04187766,128392209.0,0.0448
19660.0,0.042072399999999996,128989260.0,0.0448
19740.0,0.0422436,129514140.0,0.0446
19822.0,0.04241908,130052142.0,0.0444
19896.0,0.042577439999999994,130537656.0,0.0443
19969.0,0.04273366,131016609.0,0.0443
20058.0,0.042924119999999996,131600538.0,0.0457
