pos,scaled_pos,time,intensity
-16506.0,-0.035322839999999994,-108295866.0,0.0351
-16432.0,-0.03516448,-107810352.0,0.0351
-16344.0,-0.03497616,-107232984.0,0.0353
-16264.0,-0.034804959999999996,-106708104.0,0.0353
-16181.0,-0.03462734,-106163541.0,0.0354
-16104.0,-0.034462559999999996,-105658344.0,0.0352
-16021.0,-0.03428494,-105113781.0,0.0352
-15945.0,-0.034122299999999994,-104615145.0,0.0352
-15862.0,-0.03394468,-104070582.0,0.0352
-15787.0,-0.03378418,-103578507.0,0.0352
-15706.0,-0.033610839999999996,-103047066.0,0.0352
-15624.0,-0.03343536,-102509064.0,0.0357
-15542.0,-0.03325988,-101971062.0,0.0357
-15473.0,-0.03311222,-101518353.0,0.0358
-15386.0,-0.03292604,-100947546.0,0.0359
-15300.0,-0.032742,-100383300.0,0.0357
-15226.0,-0.03258364,-99897786.0,0.0358
-15145.0,-0.032410299999999996,-99366345.0,0.036
-15066.0,-0.03224124,-98848026.0,0.036
-14986.0,-0.03207004,-98323146.0,0.036
-14906.0,-0.03189884,-97798266.0,0.036
-14826.0,-0.031727639999999994,-97273386.0,0.036
-14747.0,-0.031558579999999996,-96755067.0,0.036
-14665.0,-0.0313831,-96217065.0,0.036
-14593.0,-0.031229019999999996,-95744673.0,0.036
-14506.0,-0.03104284,-95173866.0,0.036
-14430.0,-0.030880199999999997,-94675230.0,0.0361
-14341.0,-0.030689739999999997,-94091301.0,0.036
-14261.0,-0.030518539999999997,-93566421.0,0.0359
-14182.0,-0.030349479999999998,-93048102.0,0.0359
-14102.0,-0.03017828,-92523222.0,0.0359
-14027.0,-0.030017779999999997,-92031147.0,0.0359
-13943.0,-0.029838019999999996,-91480023.0,0.0359
-13863.0,-0.029666819999999997,-90955143.0,0.0359
-13785.0,-0.0294999,-90443385.0,0.0359
-13708.0,-0.02933512,-89938188.0,0.0359
-13620.0,-0.029146799999999997,-89360820.0,0.036
-13540.0,-0.028975599999999997,-88835940.0,0.0363
-13475.0,-0.028836499999999998,-88409475.0,0.0364
-13384.0,-0.02864176,-87812424.0,0.0365
-13299.0,-0.028459859999999997,-87254739.0,0.0366
-13231.0,-0.028314339999999997,-86808591.0,0.0366
-13144.0,-0.02812816,-86237784.0,0.0365
-13061.0,-0.02795054,-85693221.0,0.0364
-12980.0,-0.0277772,-85161780.0,0.0363
-12903.0,-0.02761242,-84656583.0,0.0364
-12821.0,-0.027436939999999996,-84118581.0,0.0364
-12742.0,-0.027267879999999998,-83600262.0,0.0364
-12664.0,-0.027100959999999997,-83088504.0,0.0364
-12583.0,-0.02692762,-82557063.0,0.0364
-12506.0,-0.02676284,-82051866.0,0.0364
-12424.0,-0.026587359999999997,-81513864.0,0.0367
-12350.0,-0.026428999999999998,-81028350.0,0.0368
-12264.0,-0.026244959999999998,-80464104.0,0.0365
-12184.0,-0.026073759999999998,-79939224.0,0.0365
-12100.0,-0.025893999999999997,-79388100.0,0.0365
-12023.0,-0.025729219999999997,-78882903.0,0.0366
-11944.0,-0.02556016,-78364584.0,0.0366
-11861.0,-0.02538254,-77820021.0,0.0366
-11779.0,-0.025207059999999996,-77282019.0,0.0366
-11702.0,-0.025042279999999997,-76776822.0,0.0366
-11623.0,-0.024873219999999998,-76258503.0,0.0366
-11542.0,-0.024699879999999997,-75727062.0,0.0366
-11463.0,-0.02453082,-75208743.0,0.0366
-11388.0,-0.024370319999999997,-74716668.0,0.0366
-11302.0,-0.024186279999999998,-74152422.0,0.0374
-11222.0,-0.024015079999999998,-73627542.0,0.0376
-11149.0,-0.02385886,-73148589.0,0.0381
-11068.0,-0.023685519999999998,-72617148.0,0.0382
-10980.0,-0.0234972,-72039780.0,0.0386
-10900.0,-0.023326,-71514900.0,0.0393
-10819.0,-0.02315266,-70983459.0,0.0398
-10739.0,-0.02298146,-70458579.0,0.0399
-10664.0,-0.022820959999999998,-69966504.0,0.0405
-10587.0,-0.022656179999999998,-69461307.0,0.0407
-10509.0,-0.022489259999999997,-68949549.0,0.0408
-10425.0,-0.0223095,-68398425.0,0.0409
-10339.0,-0.02212546,-67834179.0,0.0413
-10264.0,-0.02196496,-67342104.0,0.0417
-10191.0,-0.02180874,-66863151.0,0.0418
-10102.0,-0.021618279999999997,-66279222.0,0.0427
-10022.0,-0.021447079999999997,-65754342.0,0.0435
-9939.0,-0.021269459999999997,-65209779.0,0.0443
-9874.0,-0.021130359999999997,-64783314.0,0.0445
-9782.0,-0.020933479999999997,-64179702.0,0.0451
-9702.0,-0.020762279999999998,-63654822.0,0.0459
-9622.0,-0.020591079999999998,-63129942.0,0.0463
-9542.0,-0.020419879999999998,-62605062.0,0.0464
-9463.0,-0.02025082,-62086743.0,0.0467
-9385.0,-0.0200839,-61574985.0,0.0469
-9306.0,-0.01991484,-61056666.0,0.047
-9226.0,-0.01974364,-60531786.0,0.047
-9143.0,-0.01956602,-59987223.0,0.0476
-9062.0,-0.01939268,-59455782.0,0.0508
-8984.0,-0.019225759999999998,-58944024.0,0.0518
-8906.0,-0.019058839999999997,-58432266.0,0.053
