pos,scaled_pos,time,intensity
-19984.0,-0.04276576,-131115024.0,0.0333
-19904.0,-0.04259456,-130590144.0,0.0327
-19825.0,-0.0424255,-130071825.0,0.0324
-19746.0,-0.04225644,-129553506.0,0.0318
-19667.0,-0.042087379999999994,-129035187.0,0.0313
-19589.0,-0.04192046,-128523429.0,0.0308
-19501.0,-0.041732139999999994,-127946061.0,0.0312
-19431.0,-0.041582339999999995,-127486791.0,0.0311
-19341.0,-0.041389739999999994,-126896301.0,0.031
-19262.0,-0.041220679999999996,-126377982.0,0.0309
-19182.0,-0.04104948,-125853102.0,0.0308
-19102.0,-0.040878279999999996,-125328222.0,0.0307
-19022.0,-0.04070708,-124803342.0,0.0307
-18941.0,-0.04053374,-124271901.0,0.0307
-18861.0,-0.040362539999999995,-123747021.0,0.0307
-18782.0,-0.04019348,-123228702.0,0.0307
-18702.0,-0.04002228,-122703822.0,0.0307
-18622.0,-0.03985108,-122178942.0,0.0307
-18541.0,-0.039677739999999996,-121647501.0,0.0307
-18461.0,-0.03950654,-121122621.0,0.0307
-18382.0,-0.039337479999999994,-120604302.0,0.0307
-18302.0,-0.03916628,-120079422.0,0.0307
-18222.0,-0.038995079999999994,-119554542.0,0.0307
-18143.0,-0.038826019999999996,-119036223.0,0.0307
-18064.0,-0.03865696,-118517904.0,0.0307
-17985.0,-0.0384879,-117999585.0,0.0307
-17907.0,-0.03832098,-117487827.0,0.0307
-17827.0,-0.038149779999999994,-116962947.0,0.0307
-17747.0,-0.03797858,-116438067.0,0.0307
-17669.0,-0.03781166,-115926309.0,0.0307
-17582.0,-0.037625479999999996,-115355502.0,0.0309
-17513.0,-0.037477819999999995,-114902793.0,0.0308
-17422.0,-0.037283079999999996,-114305742.0,0.0307
-17342.0,-0.03711188,-113780862.0,0.0307
-17262.0,-0.03694068,-113255982.0,0.0307
-17185.0,-0.0367759,-112750785.0,0.0306
-17107.0,-0.03660898,-112239027.0,0.0306
-17022.0,-0.03642708,-111681342.0,0.0309
-16942.0,-0.03625588,-111156462.0,0.0306
-16854.0,-0.03606756,-110579094.0,0.0305
-16782.0,-0.03591348,-110106702.0,0.0305
-16702.0,-0.035742279999999994,-109581822.0,0.0305
-16624.0,-0.03557536,-109070064.0,0.0305
-16545.0,-0.035406299999999995,-108551745.0,0.0305
-16467.0,-0.03523938,-108039987.0,0.0305
-16389.0,-0.03507246,-107528229.0,0.0305
-16302.0,-0.03488628,-106957422.0,0.0305
-16222.0,-0.034715079999999995,-106432542.0,0.0306
-16141.0,-0.034541739999999994,-105901101.0,0.0306
-16062.0,-0.034372679999999996,-105382782.0,0.0305
-15982.0,-0.03420148,-104857902.0,0.0306
-15902.0,-0.034030279999999996,-104333022.0,0.0306
-15824.0,-0.033863359999999995,-103821264.0,0.0306
-15746.0,-0.033696439999999994,-103309506.0,0.0306
-15668.0,-0.03352952,-102797748.0,0.0306
-15583.0,-0.033347619999999994,-102240063.0,0.0306
-15503.0,-0.03317642,-101715183.0,0.0309
-15423.0,-0.033005219999999995,-101190303.0,0.0309
-15343.0,-0.03283402,-100665423.0,0.0309
-15266.0,-0.032669239999999995,-100160226.0,0.0312
-15191.0,-0.032508739999999994,-99668151.0,0.0312
-15104.0,-0.03232256,-99097344.0,0.0308
-15022.0,-0.032147079999999995,-98559342.0,0.0308
-14942.0,-0.03197588,-98034462.0,0.031
-14862.0,-0.031804679999999995,-97509582.0,0.0309
-14783.0,-0.031635619999999996,-96991263.0,0.031
-14703.0,-0.03146442,-96466383.0,0.031
-14625.0,-0.0312975,-95954625.0,0.0309
-14547.0,-0.031130579999999998,-95442867.0,0.031
-14462.0,-0.03094868,-94885182.0,0.031
-14383.0,-0.030779619999999997,-94366863.0,0.0311
-14302.0,-0.030606279999999996,-93835422.0,0.0311
-14223.0,-0.030437219999999997,-93317103.0,0.0311
-14143.0,-0.030266019999999998,-92792223.0,0.0311
-14065.0,-0.030099099999999997,-92280465.0,0.0311
-13990.0,-0.0299386,-91788390.0,0.0311
-13903.0,-0.029752419999999998,-91217583.0,0.0314
-13823.0,-0.02958122,-90692703.0,0.0314
-13744.0,-0.029412159999999996,-90174384.0,0.0315
-13669.0,-0.02925166,-89682309.0,0.0317
-13582.0,-0.029065479999999998,-89111502.0,0.0317
-13503.0,-0.02889642,-88593183.0,0.0318
-13426.0,-0.02873164,-88087986.0,0.0319
-13349.0,-0.02856686,-87582789.0,0.0323
-13262.0,-0.02838068,-87011982.0,0.0322
-13182.0,-0.02820948,-86487102.0,0.0324
-13102.0,-0.02803828,-85962222.0,0.0325
-13022.0,-0.02786708,-85437342.0,0.0325
-12943.0,-0.027698019999999997,-84919023.0,0.0327
-12864.0,-0.027528959999999998,-84400704.0,0.0327
-12787.0,-0.02736418,-83895507.0,0.0327
-12711.0,-0.027201539999999996,-83396871.0,0.0327
-12622.0,-0.027011079999999996,-82812942.0,0.0327
-12543.0,-0.026842019999999998,-82294623.0,0.0327
-12464.0,-0.02667296,-81776304.0,0.0327
-12387.0,-0.02650818,-81271107.0,0.033
-12302.0,-0.026326279999999997,-80713422.0,0.033
-12237.0,-0.026187179999999997,-80286957.0,0.033
-12143.0,-0.02598602,-79670223.0,0.0335
-12062.0,-0.025812679999999998,-79138782.0,0.0339
-11985.0,-0.025647899999999998,-78633585.0,0.034
-11908.0,-0.025483119999999998,-78128388.0,0.034
-11822.0,-0.025299079999999998,-77564142.0,0.0344
-11742.0,-0.02512788,-77039262.0,0.0346
-11663.0,-0.02495882,-76520943.0,0.0346
-11582.0,-0.02478548,-75989502.0,0.035
-11502.0,-0.02461428,-75464622.0,0.0351
-11423.0,-0.024445219999999997,-74946303.0,0.0352
-11342.0,-0.02427188,-74414862.0,0.0352
-11264.0,-0.024104959999999998,-73903104.0,0.0352
-11185.0,-0.0239359,-73384785.0,0.0352
-11107.0,-0.02376898,-72873027.0,0.0352
-11027.0,-0.02359778,-72348147.0,0.0352
-10941.0,-0.02341374,-71783901.0,0.0352
-10868.0,-0.023257519999999997,-71304948.0,0.0352
-10782.0,-0.023073479999999997,-70740702.0,0.0357
-10702.0,-0.022902279999999997,-70215822.0,0.0371
-10621.0,-0.02272894,-69684381.0,0.0376
-10541.0,-0.02255774,-69159501.0,0.0382
-10461.0,-0.02238654,-68634621.0,0.0386
-10382.0,-0.022217479999999998,-68116302.0,0.0391
-10301.0,-0.022044139999999997,-67584861.0,0.0393
-10222.0,-0.021875079999999998,-67066542.0,0.0397
-10142.0,-0.02170388,-66541662.0,0.0398
-10062.0,-0.02153268,-66016782.0,0.0398
-9982.0,-0.02136148,-65491902.0,0.0398
-9902.0,-0.02119028,-64967022.0,0.0398
-9822.0,-0.02101908,-64442142.0,0.0398
-9742.0,-0.02084788,-63917262.0,0.0398
-9661.0,-0.020674539999999998,-63385821.0,0.0398
-9581.0,-0.02050334,-62860941.0,0.0398
-9502.0,-0.02033428,-62342622.0,0.0398
-9422.0,-0.02016308,-61817742.0,0.0398
-9342.0,-0.01999188,-61292862.0,0.0398
-9261.0,-0.01981854,-60761421.0,0.0398
-9181.0,-0.01964734,-60236541.0,0.0398
-9102.0,-0.019478279999999997,-59718222.0,0.0398
-9022.0,-0.019307079999999997,-59193342.0,0.0398
-8942.0,-0.019135879999999997,-58668462.0,0.0398
-8862.0,-0.018964679999999998,-58143582.0,0.0398
-8782.0,-0.018793479999999998,-57618702.0,0.0398
-8701.0,-0.01862014,-57087261.0,0.0398
-8623.0,-0.01845322,-56575503.0,0.0398
-8544.0,-0.018284159999999997,-56057184.0,0.0398
-8465.0,-0.0181151,-55538865.0,0.0398
-8386.0,-0.01794604,-55020546.0,0.0398
-8308.0,-0.01777912,-54508788.0,0.0398
-8222.0,-0.01759508,-53944542.0,0.0497
-8150.0,-0.017440999999999998,-53472150.0,0.0534
-8062.0,-0.01725268,-52894782.0,0.0566
-7982.0,-0.01708148,-52369902.0,0.0611
-7901.0,-0.01690814,-51838461.0,0.0638
-7821.0,-0.01673694,-51313581.0,0.0652
-7742.0,-0.01656788,-50795262.0,0.0665
-7662.0,-0.01639668,-50270382.0,0.0667
-7582.0,-0.01622548,-49745502.0,0.0669
-7503.0,-0.01605642,-49227183.0,0.0674
-7425.0,-0.015889499999999997,-48715425.0,0.0686
-7348.0,-0.015724719999999998,-48210228.0,0.0687
-7261.0,-0.015538539999999998,-47639421.0,0.0713
-7181.0,-0.015367339999999998,-47114541.0,0.0764
-7102.0,-0.015198279999999998,-46596222.0,0.0778
-7021.0,-0.015024939999999999,-46064781.0,0.079
-6943.0,-0.01485802,-45553023.0,0.0802
-6862.0,-0.014684679999999999,-45021582.0,0.0803
-6782.0,-0.014513479999999999,-44496702.0,0.0803
-6702.0,-0.014342279999999999,-43971822.0,0.0812
-6623.0,-0.014173219999999999,-43453503.0,0.0823
-6542.0,-0.01399988,-42922062.0,0.0823
-6462.0,-0.01382868,-42397182.0,0.0823
-6383.0,-0.013659619999999999,-41878863.0,0.0823
-6304.0,-0.013490559999999999,-41360544.0,0.0823
-6224.0,-0.013319359999999999,-40835664.0,0.0823
-6144.0,-0.013148159999999999,-40310784.0,0.0823
-6064.0,-0.01297696,-39785904.0,0.0823
-5984.0,-0.01280576,-39261024.0,0.0823
-5906.0,-0.012638839999999998,-38749266.0,0.0823
-5826.0,-0.012467639999999999,-38224386.0,0.0823
-5746.0,-0.012296439999999999,-37699506.0,0.0823
-5668.0,-0.01212952,-37187748.0,0.0823
-5582.0,-0.01194548,-36623502.0,0.0918
-5502.0,-0.01177428,-36098622.0,0.099
-5422.0,-0.01160308,-35573742.0,0.105
-5342.0,-0.011431879999999998,-35048862.0,0.11
-5262.0,-0.011260679999999999,-34523982.0,0.113
-5191.0,-0.011108739999999999,-34058151.0,0.115
-5101.0,-0.01091614,-33467661.0,0.122
-5022.0,-0.01074708,-32949342.0,0.127
-4942.0,-0.01057588,-32424462.0,0.131
-4862.0,-0.01040468,-31899582.0,0.134
-4782.0,-0.01023348,-31374702.0,0.136
-4702.0,-0.01006228,-30849822.0,0.137
-4622.0,-0.00989108,-30324942.0,0.138
-4542.0,-0.009719879999999998,-29800062.0,0.14
-4462.0,-0.009548679999999999,-29275182.0,0.14
-4381.0,-0.00937534,-28743741.0,0.14
-4302.0,-0.009206279999999999,-28225422.0,0.14
-4222.0,-0.00903508,-27700542.0,0.142
-4141.0,-0.00886174,-27169101.0,0.142
-4061.0,-0.00869054,-26644221.0,0.142
-3982.0,-0.00852148,-26125902.0,0.142
-3901.0,-0.008348139999999999,-25594461.0,0.142
-3821.0,-0.008176939999999999,-25069581.0,0.142
-3741.0,-0.008005739999999999,-24544701.0,0.142
-3662.0,-0.007836679999999999,-24026382.0,0.142
-3583.0,-0.007667619999999999,-23508063.0,0.142
-3505.0,-0.007500699999999999,-22996305.0,0.142
-3427.0,-0.00733378,-22484547.0,0.142
-3348.0,-0.007164719999999999,-21966228.0,0.142
-3262.0,-0.0069806799999999995,-21401982.0,0.158
-3183.0,-0.006811619999999999,-20883663.0,0.171
-3102.0,-0.00663828,-20352222.0,0.181
-3022.0,-0.006467079999999999,-19827342.0,0.188
-2942.0,-0.006295879999999999,-19302462.0,0.194
-2862.0,-0.0061246799999999995,-18777582.0,0.198
-2782.0,-0.00595348,-18252702.0,0.201
-2702.0,-0.00578228,-17727822.0,0.203
-2623.0,-0.0056132199999999995,-17209503.0,0.204
-2545.0,-0.005446299999999999,-16697745.0,0.206
-2465.0,-0.0052751,-16172865.0,0.208
-2386.0,-0.005106039999999999,-15654546.0,0.208
-2310.0,-0.0049434,-15155910.0,0.208
-2222.0,-0.00475508,-14578542.0,0.216
-2142.0,-0.004583879999999999,-14053662.0,0.23
-2063.0,-0.00441482,-13535343.0,0.235
-1985.0,-0.0042479,-13023585.0,0.239
-1908.0,-0.00408312,-12518388.0,0.242
-1822.0,-0.0038990799999999996,-11954142.0,0.246
-1742.0,-0.00372788,-11429262.0,0.249
-1663.0,-0.00355882,-10910943.0,0.252
-1582.0,-0.0033854799999999997,-10379502.0,0.253
-1501.0,-0.0032121399999999996,-9848061.0,0.255
-1422.0,-0.0030430799999999997,-9329742.0,0.256
-1342.0,-0.00287188,-8804862.0,0.257
-1264.0,-0.0027049599999999997,-8293104.0,0.257
-1184.0,-0.00253376,-7768224.0,0.257
-1105.0,-0.0023647,-7249905.0,0.258
-1025.0,-0.0021934999999999997,-6725025.0,0.259
-945.0,-0.0020223,-6200145.0,0.259
-865.0,-0.0018510999999999998,-5675265.0,0.259
-787.0,-0.00168418,-5163507.0,0.259
-703.0,-0.0015044199999999998,-4612383.0,0.266
-622.0,-0.00133108,-4080942.0,0.279
-542.0,-0.0011598799999999999,-3556062.0,0.284
-465.0,-0.0009950999999999998,-3050865.0,0.287
-388.0,-0.00083032,-2545668.0,0.29
-302.0,-0.0006462799999999999,-1981422.0,0.292
-222.0,-0.00047507999999999996,-1456542.0,0.295
-142.0,-0.00030387999999999997,-931662.0,0.297
-62.0,-0.00013267999999999998,-406782.0,0.298
16.0,3.424e-05,104976.0,0.298
95.0,0.00020329999999999998,623295.0,0.298
171.0,0.00036594,1121931.0,0.299
257.0,0.0005499799999999999,1686177.0,0.302
337.0,0.00072118,2211057.0,0.307
414.0,0.00088596,2716254.0,0.308
490.0,0.0010486,3214890.0,0.31
577.0,0.00123478,3785697.0,0.31
657.0,0.0014059799999999998,4310577.0,0.311
738.0,0.00157932,4842018.0,0.312
817.0,0.00174838,5360337.0,0.312
895.0,0.0019152999999999998,5872095.0,0.313
971.0,0.00207794,6370731.0,0.313
1059.0,0.00226626,6948099.0,0.312
1138.0,0.00243532,7466418.0,0.312
1217.0,0.00260438,7984737.0,0.312
1298.0,0.0027777199999999996,8516178.0,0.312
1378.0,0.00294892,9041058.0,0.312
1458.0,0.0031201199999999997,9565938.0,0.312
1538.0,0.00329132,10090818.0,0.312
1617.0,0.00346038,10609137.0,0.312
1697.0,0.0036315799999999997,11134017.0,0.312
1775.0,0.0037985,11645775.0,0.312
1853.0,0.00396542,12157533.0,0.312
1928.0,0.00412592,12649608.0,0.312
2018.0,0.004318519999999999,13240098.0,0.309
2100.0,0.004494,13778100.0,0.305
2178.0,0.00466092,14289858.0,0.303
2257.0,0.004829979999999999,14808177.0,0.302
2335.0,0.004996899999999999,15319935.0,0.301
2415.0,0.005168099999999999,15844815.0,0.299
2491.0,0.00533074,16343451.0,0.299
2578.0,0.00551692,16914258.0,0.29
2647.0,0.00566458,17366967.0,0.287
2738.0,0.0058593199999999995,17964018.0,0.283
2818.0,0.006030519999999999,18488898.0,0.277
2898.0,0.006201719999999999,19013778.0,0.273
2976.0,0.006368639999999999,19525536.0,0.271
3052.0,0.0065312799999999996,20024172.0,0.269
3137.0,0.006713179999999999,20581857.0,0.266
3219.0,0.00688866,21119859.0,0.263
3298.0,0.007057719999999999,21638178.0,0.261
3378.0,0.00722892,22163058.0,0.259
3457.0,0.007397979999999999,22681377.0,0.258
3537.0,0.007569179999999999,23206257.0,0.256
3615.0,0.007736099999999999,23718015.0,0.256
3694.0,0.00790516,24236334.0,0.256
3771.0,0.00806994,24741531.0,0.256
3858.0,0.008256119999999999,25312338.0,0.246
3938.0,0.008427319999999999,25837218.0,0.232
4017.0,0.008596379999999999,26355537.0,0.227
4097.0,0.008767579999999999,26880417.0,0.224
4175.0,0.0089345,27392175.0,0.222
4251.0,0.00909714,27890811.0,0.22
4339.0,0.009285459999999999,28468179.0,0.213
4418.0,0.00945452,28986498.0,0.203
4498.0,0.009625719999999999,29511378.0,0.195
4579.0,0.00979906,30042819.0,0.192
4658.0,0.009968119999999999,30561138.0,0.19
4737.0,0.010137179999999999,31079457.0,0.189
4817.0,0.010308379999999999,31604337.0,0.187
4897.0,0.010479579999999999,32129217.0,0.186
4973.0,0.010642219999999999,32627853.0,0.186
5058.0,0.01082412,33185538.0,0.173
5124.0,0.010965359999999999,33618564.0,0.168
5218.0,0.01116652,34235298.0,0.163
5297.0,0.01133558,34753617.0,0.155
5376.0,0.01150464,35271936.0,0.153
5455.0,0.011673699999999999,35790255.0,0.151
5530.0,0.0118342,36282330.0,0.15
5618.0,0.012022519999999998,36859698.0,0.144
5698.0,0.01219372,37384578.0,0.141
5778.0,0.01236492,37909458.0,0.138
5858.0,0.01253612,38434338.0,0.135
5938.0,0.01270732,38959218.0,0.134
6017.0,0.01287638,39477537.0,0.133
6097.0,0.01304758,40002417.0,0.131
6177.0,0.01321878,40527297.0,0.131
6257.0,0.01338998,41052177.0,0.131
6335.0,0.013556899999999998,41563935.0,0.131
6415.0,0.013728099999999998,42088815.0,0.129
6493.0,0.01389502,42600573.0,0.129
6574.0,0.014068359999999999,43132014.0,0.129
6658.0,0.01424812,43683138.0,0.121
6739.0,0.014421459999999999,44214579.0,0.108
6817.0,0.01458838,44726337.0,0.0998
6895.0,0.014755299999999999,45238095.0,0.0945
6978.0,0.014932919999999999,45782658.0,0.0925
7053.0,0.015093419999999998,46274733.0,0.0912
7139.0,0.01527746,46838979.0,0.0883
7218.0,0.015446519999999998,47357298.0,0.0867
7299.0,0.01561986,47888739.0,0.0852
7379.0,0.01579106,48413619.0,0.0838
7458.0,0.015960119999999998,48931938.0,0.0827
7538.0,0.016131319999999998,49456818.0,0.0827
7618.0,0.016302519999999997,49981698.0,0.0826
7698.0,0.016473719999999997,50506578.0,0.0815
7778.0,0.016644919999999997,51031458.0,0.0807
7858.0,0.01681612,51556338.0,0.0807
7938.0,0.01698732,52081218.0,0.0807
8017.0,0.01715638,52599537.0,0.0807
8095.0,0.0173233,53111295.0,0.0807
8173.0,0.017490219999999997,53623053.0,0.0807
8251.0,0.017657139999999998,54134811.0,0.0807
8338.0,0.01784332,54705618.0,0.0762
8418.0,0.01801452,55230498.0,0.0712
8498.0,0.01818572,55755378.0,0.0682
8578.0,0.01835692,56280258.0,0.0661
8658.0,0.01852812,56805138.0,0.0646
8738.0,0.01869932,57330018.0,0.0626
8817.0,0.018868379999999997,57848337.0,0.0611
8895.0,0.019035299999999998,58360095.0,0.0606
8973.0,0.01920222,58871853.0,0.0606
9051.0,0.01936914,59383611.0,0.0606
9138.0,0.019555319999999998,59954418.0,0.0574
9218.0,0.019726519999999997,60479298.0,0.0541
9297.0,0.01989558,60997617.0,0.0527
