pos,scaled_pos,time,intensity
-24983.0,-0.053463619999999996,-163913463.0,0.0305
-24907.0,-0.05330098,-163414827.0,0.0299
-24822.0,-0.05311908,-162857142.0,0.0297
-24747.0,-0.05295858,-162365067.0,0.0297
-24664.0,-0.052780959999999995,-161820504.0,0.0295
-24584.0,-0.05260976,-161295624.0,0.0294
-24507.0,-0.052444979999999995,-160790427.0,0.0293
-24423.0,-0.052265219999999994,-160239303.0,0.0291
-24344.0,-0.052096159999999996,-159720984.0,0.0291
-24271.0,-0.05193994,-159242031.0,0.0292
-24185.0,-0.051755899999999994,-158677785.0,0.0292
-24103.0,-0.051580419999999995,-158139783.0,0.0291
-24035.0,-0.0514349,-157693635.0,0.0292
-23944.0,-0.05124015999999999,-157096584.0,0.0293
-23862.0,-0.051064679999999994,-156558582.0,0.0291
-23783.0,-0.050895619999999996,-156040263.0,0.029
-23707.0,-0.05073298,-155541627.0,0.0289
-23633.0,-0.050574619999999994,-155056113.0,0.029
-23544.0,-0.05038416,-154472184.0,0.029
-23459.0,-0.05020226,-153914499.0,0.029
-23382.0,-0.050037479999999995,-153409302.0,0.029
-23302.0,-0.04986628,-152884422.0,0.029
-23222.0,-0.049695079999999996,-152359542.0,0.029
-23155.0,-0.0495517,-151919955.0,0.029
-23062.0,-0.049352679999999996,-151309782.0,0.029
-22982.0,-0.04918148,-150784902.0,0.029
-22905.0,-0.049016699999999996,-150279705.0,0.029
-22828.0,-0.04885191999999999,-149774508.0,0.0289
-22744.0,-0.04867216,-149223384.0,0.0289
-22662.0,-0.04849667999999999,-148685382.0,0.0289
-22591.0,-0.04834474,-148219551.0,0.0289
-22506.0,-0.04816284,-147661866.0,0.0289
-22425.0,-0.0479895,-147130425.0,0.0291
-22348.0,-0.047824719999999994,-146625228.0,0.0291
-22265.0,-0.0476471,-146080665.0,0.0289
-22182.0,-0.047469479999999994,-145536102.0,0.029
-22102.0,-0.04729828,-145011222.0,0.0291
-22028.0,-0.047139919999999995,-144525708.0,0.0291
-21944.0,-0.046960159999999994,-143974584.0,0.0289
-21862.0,-0.046784679999999995,-143436582.0,0.0289
-21779.0,-0.04660706,-142892019.0,0.0288
-21704.0,-0.04644656,-142399944.0,0.0287
-21626.0,-0.04627964,-141888186.0,0.0287
-21547.0,-0.04611058,-141369867.0,0.0287
-21467.0,-0.045939379999999995,-140844987.0,0.0287
-21386.0,-0.045766039999999994,-140313546.0,0.029
-21302.0,-0.04558628,-139762422.0,0.0291
-21227.0,-0.04542578,-139270347.0,0.0291
-21138.0,-0.045235319999999996,-138686418.0,0.029
-21069.0,-0.045087659999999995,-138233709.0,0.0291
-20995.0,-0.0449293,-137748195.0,0.0291
-20906.0,-0.044738839999999995,-137164266.0,0.029
-20832.0,-0.04458048,-136678752.0,0.0289
-20741.0,-0.04438574,-136081701.0,0.0286
-20665.0,-0.044223099999999994,-135583065.0,0.0285
-20582.0,-0.04404548,-135038502.0,0.0289
-20507.0,-0.04388498,-134546427.0,0.0288
-20427.0,-0.043713779999999994,-134021547.0,0.0288
-20343.0,-0.04353402,-133470423.0,0.0287
-20268.0,-0.04337352,-132978348.0,0.0289
-20186.0,-0.04319804,-132440346.0,0.0288
-20105.0,-0.0430247,-131908905.0,0.0291
-20030.0,-0.0428642,-131416830.0,0.0291
-19939.0,-0.04266946,-130819779.0,0.029
-19873.0,-0.04252822,-130386753.0,0.0289
-19784.0,-0.042337759999999995,-129802824.0,0.029
-19708.0,-0.042175119999999997,-129304188.0,0.0289
-19624.0,-0.041995359999999995,-128753064.0,0.029
-19545.0,-0.0418263,-128234745.0,0.0291
-19465.0,-0.041655099999999994,-127709865.0,0.0291
-19389.0,-0.041492459999999995,-127211229.0,0.0291
-19302.0,-0.041306279999999994,-126640422.0,0.0292
-19230.0,-0.0411522,-126168030.0,0.0292
-19142.0,-0.040963879999999994,-125590662.0,0.029
-19062.0,-0.04079268,-125065782.0,0.0291
-18982.0,-0.040621479999999995,-124540902.0,0.0292
-18904.0,-0.040454559999999994,-124029144.0,0.0292
-18829.0,-0.04029406,-123537069.0,0.0293
-18754.0,-0.04013356,-123044994.0,0.0293
-18662.0,-0.039936679999999995,-122441382.0,0.0291
-18586.0,-0.03977404,-121942746.0,0.0291
-18500.0,-0.03959,-121378500.0,0.029
-18424.0,-0.039427359999999995,-120879864.0,0.029
-18343.0,-0.039254019999999994,-120348423.0,0.029
-18263.0,-0.03908282,-119823543.0,0.029
-18183.0,-0.038911619999999994,-119298663.0,0.029
-18105.0,-0.0387447,-118786905.0,0.029
-18028.0,-0.03857992,-118281708.0,0.029
-17948.0,-0.03840872,-117756828.0,0.029
-17872.0,-0.038246079999999995,-117258192.0,0.029
-17781.0,-0.038051339999999996,-116661141.0,0.0292
-17707.0,-0.03789298,-116175627.0,0.0291
-17630.0,-0.037728199999999996,-115670430.0,0.0292
