pos,scaled_pos,time,intensity
1089.0,0.00233046,7144929.0,0.311
1172.0,0.0025080799999999998,7689492.0,0.31
1252.0,0.0026792799999999996,8214372.0,0.31
1323.0,0.0028312199999999997,8680203.0,0.309
1411.0,0.00301954,9257571.0,0.308
1491.0,0.0031907399999999996,9782451.0,0.307
1571.0,0.00336194,10307331.0,0.306
1651.0,0.0035331399999999997,10832211.0,0.306
1731.0,0.0037043399999999995,11357091.0,0.305
1801.0,0.00385414,11816361.0,0.305
1891.0,0.00404674,12406851.0,0.304
1964.0,0.0042029599999999995,12885804.0,0.301
2044.0,0.004374159999999999,13410684.0,0.3
2131.0,0.0045603399999999995,13981491.0,0.298
2211.0,0.004731539999999999,14506371.0,0.294
2286.0,0.004892039999999999,14998446.0,0.293
2368.0,0.00506752,15536448.0,0.291
2451.0,0.00524514,16081011.0,0.289
2522.0,0.005397079999999999,16546842.0,0.285
2607.0,0.00557898,17104527.0,0.282
2691.0,0.005758739999999999,17655651.0,0.277
2763.0,0.005912819999999999,18128043.0,0.275
2851.0,0.00610114,18705411.0,0.272
2931.0,0.0062723399999999995,19230291.0,0.267
3001.0,0.00642214,19689561.0,0.266
3102.0,0.00663828,20352222.0,0.263
3163.0,0.006768819999999999,20752443.0,0.259
3243.0,0.00694002,21277323.0,0.257
3331.0,0.0071283399999999995,21854691.0,0.253
3402.0,0.007280279999999999,22320522.0,0.249
3487.0,0.00746218,22878207.0,0.245
3571.0,0.00764194,23429331.0,0.241
3643.0,0.007796019999999999,23901723.0,0.236
3728.0,0.00797792,24459408.0,0.231
3811.0,0.00815554,25003971.0,0.228
3891.0,0.00832674,25528851.0,0.221
3967.0,0.00848938,26027487.0,0.219
4050.0,0.008667,26572050.0,0.216
4131.0,0.008840339999999999,27103491.0,0.213
4212.0,0.00901368,27634932.0,0.205
4288.0,0.00917632,28133568.0,0.203
4367.0,0.009345379999999999,28651887.0,0.199
4463.0,0.00955082,29281743.0,0.193
4525.0,0.0096835,29688525.0,0.191
4608.0,0.00986112,30233088.0,0.188
4698.0,0.010053719999999999,30823578.0,0.182
4767.0,0.01020138,31276287.0,0.179
4849.0,0.01037686,31814289.0,0.175
4932.0,0.01055448,32358852.0,0.172
5011.0,0.010723539999999998,32877171.0,0.165
5091.0,0.01089474,33402051.0,0.163
5171.0,0.01106594,33926931.0,0.16
5251.0,0.01123714,34451811.0,0.154
5332.0,0.011410479999999999,34983252.0,0.151
5410.0,0.0115774,35495010.0,0.145
5490.0,0.0117486,36019890.0,0.143
5562.0,0.011902679999999999,36492282.0,0.14
5652.0,0.01209528,37082772.0,0.133
5729.0,0.01226006,37587969.0,0.131
5811.0,0.012435539999999998,38125971.0,0.128
5891.0,0.012606739999999998,38650851.0,0.126
5972.0,0.01278008,39182292.0,0.119
6049.0,0.012944859999999999,39687489.0,0.118
6129.0,0.013116059999999999,40212369.0,0.115
6211.0,0.01329154,40750371.0,0.111
6291.0,0.013462739999999999,41275251.0,0.109
6370.0,0.0136318,41793570.0,0.105
6446.0,0.01379444,42292206.0,0.104
6529.0,0.01397206,42836769.0,0.102
6611.0,0.014147539999999998,43374771.0,0.1
6692.0,0.01432088,43906212.0,0.0977
6772.0,0.01449208,44431092.0,0.0932
6852.0,0.014663279999999999,44955972.0,0.092
6922.0,0.01481308,45415242.0,0.0903
7011.0,0.01500354,45999171.0,0.0883
7084.0,0.01515976,46478124.0,0.0854
7171.0,0.015345939999999999,47048931.0,0.0846
7251.0,0.015517139999999999,47573811.0,0.083
7331.0,0.01568834,48098691.0,0.0813
7404.0,0.015844559999999997,48577644.0,0.0788
7484.0,0.01601576,49102524.0,0.0775
7562.0,0.016182679999999998,49614282.0,0.0757
7652.0,0.01637528,50204772.0,0.0726
7730.0,0.0165422,50716530.0,0.0714
7811.0,0.016715539999999997,51247971.0,0.0703
7892.0,0.01688888,51779412.0,0.0691
7971.0,0.017057939999999997,52297731.0,0.0664
8048.0,0.01722272,52802928.0,0.0657
8131.0,0.01740034,53347491.0,0.0649
8211.0,0.01757154,53872371.0,0.0626
8291.0,0.01774274,54397251.0,0.0616
8368.0,0.01790752,54902448.0,0.0608
8452.0,0.018087279999999997,55453572.0,0.0598
8531.0,0.01825634,55971891.0,0.0591
8606.0,0.01841684,56463966.0,0.0575
8693.0,0.018603019999999998,57034773.0,0.0564
8772.0,0.01877208,57553092.0,0.0555
8851.0,0.01894114,58071411.0,0.0539
8932.0,0.01911448,58602852.0,0.0535
9011.0,0.01928354,59121171.0,0.053
9091.0,0.019454739999999998,59646051.0,0.0517
9171.0,0.019625939999999998,60170931.0,0.0509
9245.0,0.019784299999999998,60656445.0,0.0504
9323.0,0.01995122,61168203.0,0.0499
9418.0,0.02015452,61791498.0,0.0489
9491.0,0.020310739999999997,62270451.0,0.0484
9571.0,0.020481939999999997,62795331.0,0.048
9651.0,0.020653139999999997,63320211.0,0.0474
9731.0,0.020824339999999997,63845091.0,0.0466
9804.0,0.02098056,64324044.0,0.046
9891.0,0.02116674,64894851.0,0.0457
9971.0,0.02133794,65419731.0,0.045
10041.0,0.021487739999999998,65879001.0,0.0443
10123.0,0.021663219999999997,66417003.0,0.0438
10211.0,0.02185154,66994371.0,0.0435
10286.0,0.02201204,67486446.0,0.043
10371.0,0.02219394,68044131.0,0.0426
10444.0,0.022350159999999997,68523084.0,0.0417
10524.0,0.022521359999999997,69047964.0,0.0414
10607.0,0.022698979999999997,69592527.0,0.0413
10691.0,0.022878739999999998,70143651.0,0.0411
10771.0,0.023049939999999998,70668531.0,0.0408
10844.0,0.02320616,71147484.0,0.0403
10928.0,0.023385919999999998,71698608.0,0.0397
11012.0,0.02356568,72249732.0,0.0394
11093.0,0.02373902,72781173.0,0.0391
11171.0,0.023905939999999997,73292931.0,0.0391
11243.0,0.024060019999999998,73765323.0,0.0388
11327.0,0.02423978,74316447.0,0.0385
11402.0,0.02440028,74808522.0,0.0378
11482.0,0.02457148,75333402.0,0.0376
11563.0,0.024744819999999997,75864843.0,0.0373
11651.0,0.02493314,76442211.0,0.0372
11725.0,0.0250915,76927725.0,0.037
11806.0,0.025264839999999997,77459166.0,0.0369
11885.0,0.0254339,77977485.0,0.0369
11971.0,0.02561794,78541731.0,0.0367
12051.0,0.02578914,79066611.0,0.036
12131.0,0.02596034,79591491.0,0.0355
12211.0,0.026131539999999998,80116371.0,0.0354
12291.0,0.026302739999999998,80641251.0,0.0352
12364.0,0.026458959999999997,81120204.0,0.0351
12445.0,0.026632299999999998,81651645.0,0.035
12527.0,0.026807779999999996,82189647.0,0.0351
12609.0,0.02698326,82727649.0,0.0349
12691.0,0.027158739999999997,83265651.0,0.0347
12761.0,0.02730854,83724921.0,0.0348
12851.0,0.027501139999999997,84315411.0,0.0347
12931.0,0.027672339999999997,84840291.0,0.0345
13008.0,0.027837119999999996,85345488.0,0.0344
13091.0,0.028014739999999996,85890051.0,0.0341
13171.0,0.02818594,86414931.0,0.0339
13243.0,0.028340019999999997,86887323.0,0.034
13331.0,0.02852834,87464691.0,0.0336
13405.0,0.0286867,87950205.0,0.0334
13486.0,0.028860039999999997,88481646.0,0.0334
13569.0,0.029037659999999996,89026209.0,0.0333
13652.0,0.029215279999999996,89570772.0,0.0332
13731.0,0.02938434,90089091.0,0.0331
13811.0,0.029555539999999998,90613971.0,0.033
13891.0,0.029726739999999998,91138851.0,0.0329
13971.0,0.029897939999999998,91663731.0,0.0327
14051.0,0.030069139999999998,92188611.0,0.0328
14131.0,0.030240339999999998,92713491.0,0.0328
14211.0,0.030411539999999997,93238371.0,0.033
14291.0,0.030582739999999997,93763251.0,0.0328
14367.0,0.03074538,94261887.0,0.0327
14448.0,0.030918719999999997,94793328.0,0.0329
14531.0,0.031096339999999997,95337891.0,0.0329
14611.0,0.031267539999999996,95862771.0,0.0329
14691.0,0.03143874,96387651.0,0.0329
14771.0,0.031609939999999996,96912531.0,0.0328
14851.0,0.03178114,97437411.0,0.0328
14931.0,0.031952339999999996,97962291.0,0.0328
